Unnamed: 0,Latitude,Longitude,Date,apparentTemperatureMax,apparentTemperatureMin,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,precipAccumulation,precipType,pressure,temperatureMax,temperatureMin,visibility,windBearing,windSpeed,Geocode,District_Name,State_Name,Crop_Year,Season,Crop,Area,Production,daysInSeason
295,31.6339793,74.8722642,2012-10-22,85.85,64.0,0.16,60.16,0.65,0.0,0.0,0.0,,,1011.63,85.77,63.72,2.71,277.0,1.62,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,0
296,31.6339793,74.8722642,2012-10-23,85.77,59.5,0.3,60.4,0.67,0.0,0.0,0.0,,,1011.81,85.77,59.5,2.4,261.0,3.04,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,1
297,31.6339793,74.8722642,2012-10-24,81.1,58.82,0.17,57.87,0.66,0.0,0.0,0.0,,,1011.99,80.58,58.82,3.3,354.0,2.94,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,2
298,31.6339793,74.8722642,2012-10-25,81.54,57.71,0.01,57.35,0.66,0.0,0.0,0.0,,,1012.16,81.54,57.71,2.67,299.0,1.89,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,3
299,31.6339793,74.8722642,2012-10-26,83.17,55.64,0.01,57.87,0.63,0.0,0.0,0.0,,,1012.34,83.17,55.64,2.74,293.0,0.35,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,4
300,31.6339793,74.8722642,2012-10-27,82.27,54.96,0.1,56.09,0.66,0.0,0.0,0.0,,,1012.51,82.27,54.96,2.74,104.0,0.21,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,5
301,31.6339793,74.8722642,2012-10-28,83.37,57.0,0.29,59.27,0.7,0.0,0.0,0.0,,,1012.69,82.64,57.0,2.59,250.0,0.5,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,6
302,31.6339793,74.8722642,2012-10-29,87.26,59.78,0.0,59.89,0.69,0.0,0.0,0.0,,,1012.86,85.33,59.77,2.39,287.0,2.01,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,7
303,31.6339793,74.8722642,2012-10-30,84.59,57.03,0.01,60.03,0.67,0.0,0.0,0.0,,,1013.03,84.02,57.03,2.25,279.0,1.8,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,8
304,31.6339793,74.8722642,2012-10-31,85.56,57.78,0.01,60.7,0.67,0.0,0.0,0.0,,,1013.19,85.56,57.65,1.99,283.0,0.64,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,9
305,31.6339793,74.8722642,2012-11-01,86.08,57.03,0.01,61.68,0.73,0.0,0.0,0.0,,,1013.36,85.33,57.03,1.75,282.0,1.31,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,10
306,31.6339793,74.8722642,2012-11-02,84.44,56.09,0.02,58.06,0.66,0.0,0.0,0.0,,,1013.52,84.44,56.09,2.05,281.0,1.24,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,11
307,31.6339793,74.8722642,2012-11-03,84.26,56.09,0.01,58.81,0.67,0.0,0.0,0.0,,,1013.68,84.26,56.09,2.22,273.0,1.72,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,12
308,31.6339793,74.8722642,2012-11-04,86.42,56.36,0.01,60.39,0.71,0.0,0.0,0.0,,,1013.84,84.66,56.36,1.96,263.0,1.94,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,13
309,31.6339793,74.8722642,2012-11-05,84.38,56.54,0.08,59.74,0.7,0.0,0.0,0.0,,,1014.0,84.21,56.54,1.91,172.0,0.27,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,14
310,31.6339793,74.8722642,2012-11-06,83.0,59.18,0.06,58.77,0.7,0.0,0.0,0.0,,,1014.15,83.0,59.18,2.11,306.0,1.32,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,15
311,31.6339793,74.8722642,2012-11-07,81.92,52.81,0.01,57.19,0.66,0.0,0.0,0.0,,,1014.31,81.92,52.81,2.27,276.0,1.77,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,16
312,31.6339793,74.8722642,2012-11-08,82.19,50.37,0.01,56.24,0.69,0.0,0.0,0.0,,,1014.46,82.19,50.37,1.99,276.0,1.55,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,17
313,31.6339793,74.8722642,2012-11-09,80.72,53.55,0.02,56.02,0.72,0.0,0.0,0.0,,,1014.6,80.72,53.55,1.63,111.0,0.68,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,18
314,31.6339793,74.8722642,2012-11-10,81.31,50.24,0.08,57.12,0.69,0.0,0.0,0.0,,,1014.75,81.28,50.24,2.07,68.0,1.48,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,19
315,31.6339793,74.8722642,2012-11-11,80.66,51.83,0.0,56.15,0.73,0.0,0.0,0.0,,,1014.89,80.58,51.83,1.62,322.0,0.21,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,20
316,31.6339793,74.8722642,2012-11-12,81.51,49.12,0.01,57.19,0.75,0.0,0.0,0.0,,,1015.03,81.51,49.12,1.25,21.0,0.31,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,21
317,31.6339793,74.8722642,2012-11-13,81.51,51.79,0.04,55.84,0.75,0.0,0.0,0.0,,,1015.17,81.51,51.79,1.04,234.0,0.07,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,22
318,31.6339793,74.8722642,2012-11-14,81.35,48.67,0.09,56.95,0.75,0.0,0.0,0.0,,,1015.3,81.32,48.67,1.04,281.0,1.23,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,23
319,31.6339793,74.8722642,2012-11-15,78.89,49.8,0.04,55.7,0.8,0.0,0.0,0.0,,,1015.44,78.85,49.8,0.78,290.0,1.16,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,24
320,31.6339793,74.8722642,2012-11-16,79.35,48.89,0.08,56.18,0.8,0.0,0.0,0.0,,,1015.57,79.35,48.89,1.06,218.0,0.61,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,25
321,31.6339793,74.8722642,2012-11-17,78.58,49.55,0.06,54.58,0.78,0.0,0.0,0.0,,,1015.69,78.58,49.55,0.87,18.0,0.35,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,26
322,31.6339793,74.8722642,2012-11-18,76.96,50.68,0.08,53.28,0.73,0.0,0.0,0.0,,,1015.81,76.96,50.68,1.55,296.0,1.39,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,27
323,31.6339793,74.8722642,2012-11-19,79.56,49.78,0.02,52.23,0.69,0.0,0.0,0.0,,,1015.94,79.56,49.78,2.08,302.0,2.59,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,28
324,31.6339793,74.8722642,2012-11-20,79.24,51.14,0.22,49.58,0.63,0.0,0.0,0.0,,,1016.05,79.24,51.14,2.48,302.0,2.82,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,29
325,31.6339793,74.8722642,2012-11-21,79.01,49.57,0.49,47.51,0.62,0.0,0.0,0.0,,,1016.17,79.01,49.57,2.26,293.0,1.21,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,30
326,31.6339793,74.8722642,2012-11-22,78.12,49.51,0.28,50.7,0.7,0.0,0.0,0.0,,,1016.28,78.12,49.51,1.95,308.0,1.75,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,31
327,31.6339793,74.8722642,2012-11-23,78.08,48.61,0.1,51.73,0.7,0.0,0.0,0.0,,,1016.39,78.08,49.32,1.74,226.0,0.57,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,32
328,31.6339793,74.8722642,2012-11-24,77.67,52.02,0.1,51.31,0.71,0.0,0.0,0.0,,,1016.49,77.67,52.02,1.73,33.0,1.2,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,33
329,31.6339793,74.8722642,2012-11-25,77.9,50.22,0.12,51.59,0.67,0.0,0.0,0.0,,,1016.6,77.9,50.22,2.56,301.0,2.93,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,34
330,31.6339793,74.8722642,2012-11-26,76.18,49.51,0.16,49.47,0.66,0.0,0.0,0.0,,,1016.69,76.18,49.51,2.31,297.0,0.95,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,35
331,31.6339793,74.8722642,2012-11-27,75.65,48.71,0.06,48.83,0.66,0.0,0.0,0.0,,,1016.79,75.65,48.71,2.62,286.0,2.2,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,36
332,31.6339793,74.8722642,2012-11-28,74.57,52.71,0.41,49.1,0.68,0.0,0.0,0.0,,,1016.88,74.57,52.71,2.13,357.0,0.05,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,37
333,31.6339793,74.8722642,2012-11-29,69.81,45.45,0.66,53.27,0.79,0.0,0.0,0.0,,,1016.97,69.81,45.45,2.64,27.0,4.98,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,38
334,31.6339793,74.8722642,2012-11-30,70.94,44.82,0.07,49.09,0.75,0.0,0.0,0.0,,,1017.06,70.94,44.82,2.58,319.0,3.28,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,39
335,31.6339793,74.8722642,2012-12-01,70.85,44.59,0.03,47.5,0.72,0.0,0.0,0.0,,,1017.14,70.85,44.59,2.53,305.0,2.65,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,40
336,31.6339793,74.8722642,2012-12-02,69.53,44.68,0.55,48.87,0.77,0.0,0.0,0.0,,,1017.22,69.53,44.68,1.82,40.0,0.25,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,41
337,31.6339793,74.8722642,2012-12-03,69.18,42.8,0.06,47.47,0.69,0.0,0.0,0.0,,,1017.3,69.18,42.8,2.14,342.0,0.86,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,42
338,31.6339793,74.8722642,2012-12-04,70.04,44.15,0.0,46.1,0.72,0.0,0.0,0.0,,,1017.37,70.04,44.15,2.05,278.0,1.47,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,43
339,31.6339793,74.8722642,2012-12-05,74.07,44.33,0.33,42.68,0.64,0.0,0.0,0.0,,,1017.44,74.07,44.33,2.15,270.0,1.41,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,44
340,31.6339793,74.8722642,2012-12-06,74.92,48.41,0.35,44.4,0.63,0.0,0.0,0.0,,,1017.51,74.92,48.41,2.09,301.0,1.27,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,45
341,31.6339793,74.8722642,2012-12-07,74.6,47.31,0.5,44.38,0.62,0.0,0.0,0.0,,,1017.58,74.6,47.31,2.12,285.0,1.9,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,46
342,31.6339793,74.8722642,2012-12-08,77.32,45.73,0.06,45.86,0.64,0.0,0.0,0.0,,,1017.64,77.32,45.73,1.98,286.0,1.54,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,47
343,31.6339793,74.8722642,2012-12-09,77.59,48.64,0.09,47.26,0.66,0.0,0.0,0.0,,,1017.69,77.59,48.64,1.84,311.0,0.92,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,48
344,31.6339793,74.8722642,2012-12-10,71.51,49.63,0.42,50.0,0.75,0.0,0.0,0.0,,,1017.75,71.51,49.63,1.41,123.0,1.88,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,49
345,31.6339793,74.8722642,2012-12-11,69.58,45.73,0.3,50.39,0.77,0.0,0.0,0.0,,,1017.8,69.58,45.73,2.45,89.0,3.17,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,50
346,31.6339793,74.8722642,2012-12-12,66.06,45.06,0.65,49.16,0.78,0.0,0.0,0.0,,,1017.85,66.06,45.06,2.61,74.0,0.34,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,51
347,31.6339793,74.8722642,2012-12-13,61.09,52.68,0.8,51.23,0.9,0.0,0.0,0.0,,,1017.89,61.09,52.68,1.74,59.0,3.81,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,52
348,31.6339793,74.8722642,2012-12-14,62.41,49.99,0.92,54.89,0.91,0.0,0.0,0.0,,,1017.93,62.41,49.99,2.34,126.0,3.93,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,53
349,31.6339793,74.8722642,2012-12-15,63.94,47.98,0.77,52.77,0.89,0.0,0.0,0.0,,,1017.97,63.94,47.98,2.34,9.0,1.19,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,54
350,31.6339793,74.8722642,2012-12-16,66.47,45.5,0.27,51.88,0.87,0.0,0.0,0.0,,,1018.01,66.47,45.5,2.19,315.0,5.38,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,55
351,31.6339793,74.8722642,2012-12-17,66.52,54.03,0.49,51.06,0.86,0.0,0.0,0.0,,,1018.04,66.52,54.03,2.37,300.0,4.08,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,56
352,31.6339793,74.8722642,2012-12-18,70.4,43.96,0.43,51.31,0.75,0.0,0.0,0.0,,,1018.07,70.4,46.4,2.78,295.0,5.68,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,57
353,31.6339793,74.8722642,2012-12-19,68.0,42.35,0.03,45.2,0.69,0.0,0.0,0.0,,,1018.09,68.0,42.35,3.08,303.0,6.32,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,58
354,31.6339793,74.8722642,2012-12-20,69.63,43.62,0.0,43.87,0.71,0.0,0.0,0.0,,,1018.11,69.63,43.62,2.9,292.0,3.78,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,59
355,31.6339793,74.8722642,2012-12-21,68.28,39.22,0.02,46.7,0.79,0.0,0.0,0.0,,,1018.13,68.28,39.22,1.97,310.0,1.54,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,60
356,31.6339793,74.8722642,2012-12-22,68.42,39.42,0.0,44.65,0.76,0.0,0.0,0.0,,,1018.15,68.42,39.42,1.53,292.0,0.91,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,61
357,31.6339793,74.8722642,2012-12-23,55.45,45.5,0.35,46.84,0.96,0.0,0.0,0.0,,,1018.16,55.45,45.5,0.4,119.0,2.91,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,62
358,31.6339793,74.8722642,2012-12-24,56.76,43.96,0.79,48.74,0.98,0.0,0.0,0.0,,,1018.17,56.76,43.96,0.18,23.0,0.37,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,63
359,31.6339793,74.8722642,2012-12-25,57.67,47.49,0.67,48.2,0.98,0.0,0.0,0.0,,,1018.18,57.67,47.49,0.28,228.0,0.72,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,64
360,31.6339793,74.8722642,2012-12-26,59.39,47.72,0.71,50.86,0.98,0.0,0.0,0.0,,,1018.19,59.32,48.01,0.41,168.0,0.81,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,65
361,31.6339793,74.8722642,2012-12-27,56.82,44.28,0.79,50.82,0.96,0.0,0.0,0.0,,,1018.19,56.82,48.15,0.67,126.0,3.06,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,66
362,31.6339793,74.8722642,2012-12-28,58.8,42.92,0.84,50.8,0.96,0.0,0.0,0.0,,,1018.19,58.8,42.92,0.67,126.0,5.78,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,67
363,31.6339793,74.8722642,2012-12-29,53.59,41.76,0.57,46.46,0.97,0.0,0.0,0.0,,,1018.18,53.59,41.76,0.44,299.0,0.64,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,68
364,31.6339793,74.8722642,2012-12-30,48.2,42.91,0.92,44.26,0.99,0.0,0.0,0.0,,,1018.18,48.2,42.91,0.25,171.0,0.26,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,69
365,31.6339793,74.8722642,2012-12-31,49.57,41.9,0.89,45.64,0.98,0.0,0.0,0.0,,,1018.17,49.57,41.9,0.58,346.0,0.11,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,70
0,31.6339793,74.8722642,2013-01-01,51.11,40.81,0.81,46.08,0.96,0.0,0.0,0.0,,,1018.16,51.11,44.01,0.83,106.0,0.66,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,71
1,31.6339793,74.8722642,2013-01-02,50.22,39.84,0.93,45.98,0.97,0.0,0.0,0.0,,,1018.14,50.22,43.02,0.77,320.0,2.38,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,72
2,31.6339793,74.8722642,2013-01-03,48.88,40.72,0.93,45.19,0.97,0.0,0.0,0.0,,,1018.13,48.88,43.28,0.95,7.0,1.1,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,73
3,31.6339793,74.8722642,2013-01-04,45.82,39.63,0.91,43.86,0.96,0.0,0.0,0.0,,,1018.11,46.5,39.63,0.96,326.0,3.17,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,74
4,31.6339793,74.8722642,2013-01-05,45.31,39.65,0.98,42.05,0.96,0.0,0.0,0.0,,,1018.09,45.31,39.65,1.18,85.0,0.13,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,75
5,31.6339793,74.8722642,2013-01-06,45.35,34.44,0.84,40.78,0.95,0.0,0.0,0.0,,,1018.06,45.35,37.14,1.07,344.0,0.8,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,76
6,31.6339793,74.8722642,2013-01-07,43.17,33.69,0.76,40.06,0.96,0.0,0.0,0.0,,,1018.03,45.96,37.84,1.1,320.0,3.2,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,77
7,31.6339793,74.8722642,2013-01-08,49.78,36.86,0.79,41.81,0.96,0.0,0.0,0.0,,,1018.01,49.98,36.86,0.95,317.0,2.69,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,78
8,31.6339793,74.8722642,2013-01-09,54.08,38.31,0.46,43.83,0.95,0.0,0.0,0.0,,,1017.97,54.08,38.31,0.86,301.0,1.12,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,79
9,31.6339793,74.8722642,2013-01-10,65.99,41.67,0.09,44.25,0.81,0.0,0.0,0.0,,,1017.94,65.99,41.67,1.95,295.0,2.55,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,80
10,31.6339793,74.8722642,2013-01-11,68.23,51.11,0.19,45.79,0.78,0.0,0.0,0.0,,,1017.9,68.23,51.11,1.99,314.0,2.13,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,81
11,31.6339793,74.8722642,2013-01-12,70.25,49.76,0.61,52.74,0.83,0.0,0.0,0.0,,,1017.87,70.25,49.76,1.68,119.0,2.8,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,82
12,31.6339793,74.8722642,2013-01-13,66.41,41.92,0.31,53.92,0.9,0.0,0.0,0.0,,,1017.83,66.3,41.92,1.42,313.0,2.66,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,83
13,31.6339793,74.8722642,2013-01-14,64.41,39.22,0.37,45.06,0.77,0.0,0.0,0.0,,,1017.78,64.41,39.22,2.73,300.0,1.63,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,84
14,31.6339793,74.8722642,2013-01-15,65.94,42.3,0.1,45.85,0.83,0.0,0.0,0.0,,,1017.74,65.94,42.3,2.27,78.0,0.59,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,85
15,31.6339793,74.8722642,2013-01-16,67.55,46.85,0.15,49.85,0.87,0.0,0.0,0.0,,,1017.69,67.55,46.85,1.73,18.0,2.17,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,86
16,31.6339793,74.8722642,2013-01-17,60.79,53.13,0.74,52.48,0.95,0.0,0.0,0.0,,,1017.64,60.59,53.13,1.22,89.0,1.77,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,87
17,31.6339793,74.8722642,2013-01-18,55.4,46.33,0.87,52.14,0.97,0.0,0.0,0.0,,,1017.59,55.4,46.33,2.34,131.0,2.08,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,88
18,31.6339793,74.8722642,2013-01-19,57.43,40.32,0.65,48.76,0.96,0.0,0.0,0.0,,,1017.54,57.43,40.32,0.72,301.0,0.52,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,89
19,31.6339793,74.8722642,2013-01-20,62.82,40.11,0.43,46.49,0.91,0.0,0.0,0.0,,,1017.48,62.82,40.11,1.25,289.0,2.12,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,90
20,31.6339793,74.8722642,2013-01-21,63.28,37.49,0.2,43.48,0.81,0.0,0.0,0.0,,,1017.43,63.28,37.49,1.98,306.0,1.95,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,91
21,31.6339793,74.8722642,2013-01-22,66.75,38.99,0.24,44.14,0.79,0.0,0.0,0.0,,,1017.37,66.75,38.99,1.82,297.0,1.29,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,92
22,31.6339793,74.8722642,2013-01-23,62.84,39.22,0.53,45.43,0.82,0.0,0.0,0.0,,,1017.31,62.84,39.22,1.52,324.0,0.83,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,93
23,31.6339793,74.8722642,2013-01-24,65.31,37.85,0.12,47.61,0.86,0.0,0.0,0.0,,,1017.25,65.31,37.85,1.55,310.0,1.7,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,94
24,31.6339793,74.8722642,2013-01-25,68.28,41.23,0.03,44.19,0.77,0.0,0.0,0.0,,,1017.18,68.28,41.23,1.75,301.0,1.49,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,95
25,31.6339793,74.8722642,2013-01-26,67.35,39.44,0.0,44.29,0.76,0.0,0.0,0.0,,,1017.12,67.35,39.44,2.04,287.0,2.39,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,96
26,31.6339793,74.8722642,2013-01-27,65.77,43.68,0.38,46.67,0.82,0.0,0.0,0.0,,,1017.05,65.77,43.68,1.21,305.0,0.91,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,97
27,31.6339793,74.8722642,2013-01-28,71.39,43.66,0.22,47.17,0.71,0.0,0.0,0.0,,,1016.98,71.39,43.66,1.75,269.0,2.0,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,98
28,31.6339793,74.8722642,2013-01-29,71.17,44.59,0.21,49.9,0.79,0.0,0.0,0.0,,,1016.91,71.17,44.59,1.62,274.0,1.72,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,99
29,31.6339793,74.8722642,2013-01-30,68.33,50.34,0.44,49.92,0.81,0.0,0.0,0.0,,,1016.84,68.33,50.34,1.23,83.0,1.7,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,100
30,31.6339793,74.8722642,2013-01-31,70.26,43.92,0.48,53.19,0.83,0.0,0.0,0.0,,,1016.76,70.26,43.92,0.94,308.0,1.53,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,101
31,31.6339793,74.8722642,2013-02-01,69.13,53.59,0.43,52.34,0.81,0.0,0.0,0.0,,,1016.68,69.13,53.59,1.3,335.0,1.51,"31.6339793,74.8722642",AMRITSAR,Punjab,2013,Rabi       ,Wheat,188000.0,934000.0,102
